./main <proj1_instances/weighted_chimera_297.txt
7332 011111101001111110111101001001111010111111111110100011110110111100111100110011010001101111111111001011011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6788 011111101001111110111101011001111010111111111110110011110110111100111100110011010001101111111111001011011111011111010101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.569 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7576 011111101001111110111101001001111010111111111110100011110110111100111100110011010001101111111111001011011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7488 011111101001111110111101011001111010111111111110110011110110111100111100110011010001101111111111001011011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
6976 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.575 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7032 011111101001111110101101011001111010111111111110110011110110111100111100110011010001101111111111001011011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
6976 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6820 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001011011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.58 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7432 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
6976 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6520 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.585 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7220 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110110101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6232 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.59 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7220 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110110101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6232 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.595 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6732 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6732 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6232 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.6 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6732 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6232 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6032 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.605 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6632 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111101101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6232 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6032 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.611 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6632 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111101101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6232 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6032 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.615 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7432 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111111010101111011101110010011011110001111101111
7188 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6488 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6032 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.622 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6944 011111101001111110111101011001111010111111111110110011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6488 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6032 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.627 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6944 011111101001111110111101011001111010111111111110110011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6488 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6276 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
6032 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010101111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8 178.632 -fit: 8376
8376 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100101111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110001111101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011011001101111111111001111011111011111010101110111011100110111110001110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
8132 011111101001111110111101011001111010111111111110100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7432 011111101001111110111101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
7244 011111101001111110111101011001111010111111111110110011110110111100111100110011010001101111111111001111011111011111010101110111011100110111110011110101101011111001101001010101111101100111110000011110010101101101011011111001010111011010111111001000110111110010101111011101110010011011110001111101111
6032 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110011110101101011111001101001010111111100100111110000011110010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
5776 011111101001111110101101011001111010111111111010100011110110111100111100110011010001101111111111001111011111011111000101110111011100110111110001110101101011111001101001010111111100100111110000011100010101101101011011111001010111011010111111011000110111110010101111011101110010011011110001111101111
