./main <proj1_instances/weighted_chimera_297.txt
6176 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5520 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
8 178.439 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7276 011001111111101010100101110100110111111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
6176 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5520 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
8 178.445 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
6420 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5764 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111110110110011111101101111111110111101011100001111111111
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.45 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7976 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
5764 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111110110110011111101101111111110111101011100001111111111
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.457 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
6176 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5764 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111110110110011111101101111111110111101011100001111111111
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.462 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
6776 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5764 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111110110110011111101101111111110111101011100001111111111
5720 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.469 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8008 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111110110110011111101101111111110111101011100001111111111
6532 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5720 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.475 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7232 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5720 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5520 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.48 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5820 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
5720 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5476 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5264 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111100110011111101101111111110111101011100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.485 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8164 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110011101011100001111111101
7920 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110011101011100001111111101
6420 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5276 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.489 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7376 011011111111101010100101110100110011111011011110111011111000111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
6420 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
6176 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
5276 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.495 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7932 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101111100001111111101
7820 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
6520 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
6176 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.501 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001001110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
6764 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
6520 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
6176 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
5120 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111011100111101111111110110011111101101111111110111101011100001111111101
8 178.508 -fit: 8664
8664 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8464 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111111
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111111111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
8420 011011111111101010100101110100110011111011011110111011111100111110011110011111001100111111111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7364 011011111111101010100101110100110011111011011110111011111100111110011110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
7120 011011111111101010100101110100110011111011011110111011111100111110111110011111000100111011111011011111010100011100011101011111110100010111110011110011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
6876 011011111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011111011000111111011111001001110111101001101110011111010100110111011011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
6176 011001111111101010100101110100110011111011001110111011111100111110111110011111000100111011111011011111010100011100011101011111111100010111110011110011000111111011111001001110111101001101110011111010100110111111011111111111010111111100111101111111110110011111101101111111110111101011100001111111101
